Order Date,Sales,Profit,Quantity
2014-11-11,4007.5480000000002,-111.13019999999997,64
2014-11-12,1815.2179999999998,283.24760000000003,54
2014-11-13,2911.386,-37.834999999999994,94
2014-11-14,6633.4202000000005,-398.42480000000006,103
2014-11-15,834.6579999999999,31.053600000000003,45
2014-11-16,559.2,55.016,8
2014-11-17,4755.234,539.0093,68
2014-11-18,13694.8828,5895.3981,64
2014-11-19,1469.756,253.8081,83
2014-11-20,7397.272,-1659.0309000000002,114
2014-11-21,2988.274,555.2368,68
2014-11-22,2236.1839999999997,301.3298,41
2014-11-23,35.712,2.232,8
2014-11-24,1153.109,213.4873,59
2014-11-25,4959.641,935.9258,110
2014-11-26,3666.157,-58.567800000000005,55
2014-11-27,5048.1720000000005,1251.3573999999999,69
2014-11-28,1618.254,643.252,61
2014-11-29,6912.944,328.9202,65
2014-11-30,491.888,67.831,7
2014-12-01,6645.282,49.52120000000001,60
2014-12-02,5331.178,718.892,149
2014-12-03,9951.182,-7.340999999999886,152
2014-12-04,1403.842,280.7407,70
2014-12-05,2639.638,-21.988099999999974,64
2014-12-06,1453.136,447.6235,75
2014-12-07,10.68,2.8836,1
2014-12-08,2916.514,-2686.6673,36
2014-12-09,7643.041,1154.6045,114
2014-12-10,5470.39,1487.1417999999999,120
2014-12-11,3873.5589999999997,715.5696,70
2014-12-12,2823.965,-82.40890000000005,63
2014-12-13,0.0,0.0,0
2014-12-14,580.936,99.2154,25
2014-12-15,3897.714,215.25000000000006,74
2014-12-16,306.88800000000003,52.5946,20
2014-12-17,858.702,171.2212,47
2014-12-18,2027.758,303.0905,38
2014-12-19,3645.911,840.8157,86
2014-12-20,1895.926,-152.4596,18
2014-12-21,377.736,176.91150000000002,13
2014-12-22,2140.94,570.7615,38
2014-12-23,7442.021,957.1227000000001,100
2014-12-24,1926.776,284.0978,63
2014-12-25,6233.054,1568.2397,54
2014-12-26,2698.927,359.20029999999997,87
2014-12-27,814.5939999999999,61.1202,12
2014-12-28,177.636,-31.974200000000003,6
2014-12-29,1657.3508000000002,253.1188,64
2014-12-30,2915.534,644.4338,41
2014-12-31,713.7900000000001,101.5365,23
